Invoice,InvoiceDate,Customer ID,StockCode,Description,Quantity,Price,Revenue,Country
489556,12/1/2009 12:47,15719,85231L,Lavender Scented Set/9 T-Lights,1,6.95,6.95,United Kingdom
489556,12/1/2009 12:47,15719,20750, Red/White Dot Mini Cases,1,6.95,6.95,United Kingdom
489556,12/1/2009 12:47,15719,82482,Wooden Picture Frame White Finish,4,6.95,27.8,United Kingdom
489556,12/1/2009 12:47,15719,85152,Hand Over The Chocolate   Sign ,4,6.95,27.8,United Kingdom
489556,12/1/2009 12:47,15719,21174,Pottering In The Shed Metal Sign,2,6.95,13.9,United Kingdom
489556,12/1/2009 12:47,15719,20665,Red Spotty Purse ,1,6.95,6.95,United Kingdom
489556,12/1/2009 12:47,15719,82486,Wood S/3 Cabinet Ant White Finish,2,6.95,13.9,United Kingdom
489556,12/1/2009 12:47,15719,84837,White Sweethearts Cabinet 4 Drawers,1,6.95,6.95,United Kingdom
489556,12/1/2009 12:47,15719,20685,Red Spotty Coir Doormat,2,6.95,13.9,United Kingdom
489556,12/1/2009 12:47,15719,48187,Door Mat New England,1,6.95,6.95,United Kingdom
489556,12/1/2009 12:47,15719,21490,Set Of Three 50'S Gift Wraps ,3,6.95,20.85,United Kingdom
489556,12/1/2009 12:47,15719,21491,Set Of Three Vintage Gift Wraps,6,6.95,41.7,United Kingdom
489556,12/1/2009 12:47,15719,21493, Vintage Design Gift Tags,2,6.95,13.9,United Kingdom
489556,12/1/2009 12:47,15719,21480,Pink Stripe Hot Water Bottle,4,6.95,27.8,United Kingdom
489556,12/1/2009 12:47,15719,21481,Fawn Blue Hot Water Bottle,2,6.95,13.9,United Kingdom
489556,12/1/2009 12:47,15719,21493, Vintage Design Gift Tags,8,6.95,55.6,United Kingdom
489556,12/1/2009 12:47,15719,35971,Rose Folkart Heart Decorations,4,6.95,27.8,United Kingdom
489557,12/1/2009 12:52,12490,21439,Basket Of Toadstools,12,6.95,83.4,France
489557,12/1/2009 12:52,12490,16169D,Wrap Winter Forest,25,6.95,173.75,France
489557,12/1/2009 12:52,12490,16169C,Wrap Blue Reindeer,25,6.95,173.75,France
489557,12/1/2009 12:52,12490,21017,Red Bird House Tree Decoration,192,6.95,1334.4,France
489557,12/1/2009 12:52,12490,21731,Red Toadstool Led Night Light,24,6.95,166.8,France
489557,12/1/2009 12:52,12490,22352,Lunchbox With Cutlery Retrospot ,12,6.95,83.4,France
489557,12/1/2009 12:52,12490,22353,Lunchbox With Cutlery Fairy Cakes ,6,6.95,41.7,France
489557,12/1/2009 12:52,12490,20685,Red Spotty Coir Doormat,2,6.95,13.9,France
489557,12/1/2009 12:52,12490,21210,Set Of 72 Retro Spot Paper  Doilies,12,6.95,83.4,France
489557,12/1/2009 12:52,12490,21212,Pack Of 72 Retro Spot Cake Cases,24,6.95,166.8,France
489557,12/1/2009 12:52,12490,21238,Red Spotty Cup,16,6.95,111.2,France
489557,12/1/2009 12:52,12490,85099B,Jumbo Bag Red White Spotty ,20,6.95,139,France
489557,12/1/2009 12:52,12490,20719,Woodland Charlotte Bag,10,6.95,69.5,France
489557,12/1/2009 12:52,12490,21039,Red Spotty Shopping Bag,12,6.95,83.4,France
489557,12/1/2009 12:52,12490,20712,Jumbo Bag Woodland Animals,10,6.95,69.5,France
489557,12/1/2009 12:52,12490,20711,Jumbo Bag Toys ,10,6.95,69.5,France
489557,12/1/2009 12:52,12490,21432,Set Of 3 Cases Woodland Design,8,6.95,55.6,France
489557,12/1/2009 12:52,12490,21424,Woodland Storage Box Large ,6,6.95,41.7,France
489557,12/1/2009 12:52,12490,21426,Woodland Storage Box Small,6,6.95,41.7,France
489557,12/1/2009 12:52,12490,20682,Red Spotty Childs Umbrella,6,6.95,41.7,France
489557,12/1/2009 12:52,12490,POST,Postage,4,6.95,27.8,France
489558,12/1/2009 12:54,15793,84946,Antique Silver Tea Glass Etched,72,6.95,500.4,United Kingdom
489558,12/1/2009 12:54,15793,21756,Bath Building Block Word,6,6.95,41.7,United Kingdom
489558,12/1/2009 12:54,15793,21754,Home Building Block Word,12,6.95,83.4,United Kingdom
489558,12/1/2009 12:54,15793,84879,Assorted Colour Bird Ornament,64,6.95,444.8,United Kingdom
489559,12/1/2009 12:55,17056,22111,Scottie Dog Hot Water Bottle,2,6.95,13.9,United Kingdom
489559,12/1/2009 12:55,17056,22114,Hot Water Bottle Tea And Sympathy,1,6.95,6.95,United Kingdom
489559,12/1/2009 12:55,17056,22349,"Dog Bowl , Chasing Ball Design",1,6.95,6.95,United Kingdom
489559,12/1/2009 12:55,17056,21890,S/6 Wooden Skittles In Cotton Bag,1,6.95,6.95,United Kingdom
489559,12/1/2009 12:55,17056,21891,Traditional Wooden Skipping Rope,1,6.95,6.95,United Kingdom
489559,12/1/2009 12:55,17056,21098,Christmas Toilet Roll,6,6.95,41.7,United Kingdom
489559,12/1/2009 12:55,17056,22415,White Tissue Ream,2,6.95,13.9,United Kingdom
489559,12/1/2009 12:55,17056,85048,15Cm Christmas Glass Ball 20 Lights,12,6.95,83.4,United Kingdom
489560,12/1/2009 12:56,13526,17164D,Ass Col Small Sand Frog P'Weight,288,6.95,2001.6,United Kingdom
489560,12/1/2009 12:56,13526,17165D,Ass Col Large Sand Frog P'Weight,108,6.95,750.6,United Kingdom
489560,12/1/2009 12:56,13526,17165B,Ass Col Large Sand Gecko P'Weight,288,6.95,2001.6,United Kingdom
489560,12/1/2009 12:56,13526,35955,Small Folkart Christmas Tree Dec,33,6.95,229.35,United Kingdom
489560,12/1/2009 12:56,13526,85208,Set/12 Funky Felt Flower Peg In Bag,1,6.95,6.95,United Kingdom
489560,12/1/2009 12:56,13526,90090,Pink Crystal Heart Phone Charm,12,6.95,83.4,United Kingdom
489560,12/1/2009 12:56,13526,90092,Blue Crystal Boot Phone Charm,3,6.95,20.85,United Kingdom
489560,12/1/2009 12:56,13526,16161C,Wrap Speed Demons ,100,6.95,695,United Kingdom
489560,12/1/2009 12:56,13526,22155,Star Decoration Rustic,12,6.95,83.4,United Kingdom
489560,12/1/2009 12:56,13526,35160,Buddha Incense Holder Assorted,8,6.95,55.6,United Kingdom
489560,12/1/2009 12:56,13526,17108D,Flower Fairy Summer Bouquet Sachet,12,6.95,83.4,United Kingdom
489560,12/1/2009 12:56,13526,21805,White Christmas Tree Decoration ,36,6.95,250.2,United Kingdom
489560,12/1/2009 12:56,13526,90125A,Pink Bertie Glass Bead Bag Charm,12,6.95,83.4,United Kingdom
489560,12/1/2009 12:56,13526,84578,Elephant Toy With Blue T-Shirt,1,6.95,6.95,United Kingdom
489560,12/1/2009 12:56,13526,84901,Black Face Lamb With Pants,1,6.95,6.95,United Kingdom
489560,12/1/2009 12:56,13526,84327A,Pink Jumper Larry The Lamb,3,6.95,20.85,United Kingdom
489560,12/1/2009 12:56,13526,84270,Asstd Design Bubble Gum Ring,90,6.95,625.5,United Kingdom
489560,12/1/2009 12:56,13526,21034,Rex Cash+Carry Jumbo Shopper,3,6.95,20.85,United Kingdom
489560,12/1/2009 12:56,13526,35931,Pink Star Christmas Decoration,48,6.95,333.6,United Kingdom
489560,12/1/2009 12:56,13526,35933,Pink Stocking Christmas Decoration,48,6.95,333.6,United Kingdom
489560,12/1/2009 12:56,13526,90087,Crystal Sea Horse Phone Charm,48,6.95,333.6,United Kingdom
489560,12/1/2009 12:56,13526,90092,Blue Crystal Boot Phone Charm,24,6.95,166.8,United Kingdom
489560,12/1/2009 12:56,13526,90085,Crystal Stiletto Phone Charm,81,6.95,562.95,United Kingdom
489560,12/1/2009 12:56,13526,90093,Clear Crystal Star Phone Charm,24,6.95,166.8,United Kingdom
489560,12/1/2009 12:56,13526,90084,Pink Crystal Guitar Phone Charm,12,6.95,83.4,United Kingdom
489560,12/1/2009 12:56,13526,90090,Pink Crystal Heart Phone Charm,24,6.95,166.8,United Kingdom
489560,12/1/2009 12:56,13526,90088,Crystal Key+Lock Phone Charm,24,6.95,166.8,United Kingdom
489560,12/1/2009 12:56,13526,21034,Rex Cash+Carry Jumbo Shopper,1,6.95,6.95,United Kingdom
489560,12/1/2009 12:56,13526,35955,Small Folkart Christmas Tree Dec,96,6.95,667.2,United Kingdom
489560,12/1/2009 12:56,13526,35957,Smallfolkart Bauble Christmas Dec,144,6.95,1000.8,United Kingdom
489561,12/1/2009 12:57,14654,16169D,Wrap Winter Forest,25,6.95,173.75,United Kingdom
489561,12/1/2009 12:57,14654,21805,White Christmas Tree Decoration ,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,21807,White Christmas Star Decoration,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,21806,White Christmas Heart Decoration,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,22294,Heart Filigree Dove  Small,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,21815, Star  T-Light Holder ,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,21816,Christmas Tree T-Light Holder,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,35051B,Pink Beaded Cone Christmas,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,22153,Angel Decoration Stars On Dress,48,6.95,333.6,United Kingdom
489561,12/1/2009 12:57,14654,20943,Set/6 Gingerbread Star T-Lights,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,72816,Set/3 Christmas Decoupage Candles,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,85038,6 Chocolate Love Heart T-Lights,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,20979,36 Pencils Tube Red Spotty,16,6.95,111.2,United Kingdom
489561,12/1/2009 12:57,14654,20978,36 Pencils Tube Skulls,16,6.95,111.2,United Kingdom
489561,12/1/2009 12:57,14654,20942,Set/6 Gingerbread Tree T-Lights,1,6.95,6.95,United Kingdom
489561,12/1/2009 12:57,14654,84559A,3D Sheet Of Dog Stickers,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,84466,Top Secret Pen Set,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,20994,Jazz Hearts Spiral Notepad,3,6.95,20.85,United Kingdom
489561,12/1/2009 12:57,14654,20992,Jazz Hearts Purse Notebook,3,6.95,20.85,United Kingdom
489561,12/1/2009 12:57,14654,70006,Love Heart Pocket Warmer,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,70007,Hi Tec Alpine Hand Warmer,6,6.95,41.7,United Kingdom
489561,12/1/2009 12:57,14654,84670,Japanese Crocheted Animal,12,6.95,83.4,United Kingdom
489561,12/1/2009 12:57,14654,84077,World War 2 Gliders Asstd Designs,48,6.95,333.6,United Kingdom
489561,12/1/2009 12:57,14654,84029C,Brown Furry Hot Water Bottle,7,6.95,48.65,United Kingdom
489561,12/1/2009 12:57,14654,22111,Scottie Dog Hot Water Bottle,1,6.95,6.95,United Kingdom
489561,12/1/2009 12:57,14654,22113,Grey Heart Hot Water Bottle,8,6.95,55.6,United Kingdom
489561,12/1/2009 12:57,14654,21034,Rex Cash+Carry Jumbo Shopper,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22336,Dove Decoration Painted Zinc ,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,21817,Glitter Christmas Tree,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22156,Heart Decoration With Pearls ,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22338,Star Decoration Painted Zinc ,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,21825,Painted Metal Tree With Holly Bells,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,21822,Glitter Christmas Tree With Bells,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22276,Wash Bag Vintage Rose Paisley,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22277,Cosmetic Bag Vintage Rose Paisley,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,35979,Six String Scandinavian Heart Decs,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22169,Family Album White Picture Frame,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,21700,Big Doughnut Fridge Magnets,12,6.95,83.4,United Kingdom
489562,12/1/2009 13:07,17998,35071,Assorted Santa Christmas Decoration,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84270,Asstd Design Bubble Gum Ring,30,6.95,208.5,United Kingdom
489562,12/1/2009 13:07,17998,21890,S/6 Wooden Skittles In Cotton Bag,2,6.95,13.9,United Kingdom
489562,12/1/2009 13:07,17998,21891,Traditional Wooden Skipping Rope,2,6.95,13.9,United Kingdom
489562,12/1/2009 13:07,17998,47566,Party Bunting,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,21344,Moroccan Beaten Metal Dish,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,21755,Love Building Block Word,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,21477,String Of 20 Rose Lights,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22143,Christmas Craft Heart Decorations,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22142,Christmas Craft White Fairy ,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,85047,White Beaded Garland String 20Light,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,85099B,Jumbo Bag Red White Spotty ,2,6.95,13.9,United Kingdom
489562,12/1/2009 13:07,17998,21929,Jumbo Bag Pink Vintage Paisley,2,6.95,13.9,United Kingdom
489562,12/1/2009 13:07,17998,22139,Retro Spot Tea Set Ceramic 11 Pc ,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,20681,Pink Spotty Childs Umbrella,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,85014D,Pink/Brown Dots Ruffled Umbrella,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84837,White Sweethearts Cabinet 4 Drawers,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84884A,Ant White Wire Heart Spiral,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84648,New Baroque Wall Mirror,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84472,Pink And Lilac Quilted Throw ,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84910A,Pink Paisley Cushion Cover ,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84656,White Rose C/Cover,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84580,Mouse Toy With Pink T-Shirt,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,84622,Pink Gingham Rose Cushion Cover,2,6.95,13.9,United Kingdom
489562,12/1/2009 13:07,17998,22151,Place Setting White Heart,24,6.95,166.8,United Kingdom
489562,12/1/2009 13:07,17998,35957,Smallfolkart Bauble Christmas Dec,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,35962,12 Ass Zinc Christmas Decorations,1,6.95,6.95,United Kingdom
489562,12/1/2009 13:07,17998,22337,Angel Decoration Painted Zinc ,1,6.95,6.95,United Kingdom
489564,12/1/2009 13:13,13526,90090,Pink Crystal Heart Phone Charm,36,6.95,250.2,United Kingdom
489564,12/1/2009 13:13,13526,90125C,Turquoise Bertie Glass Bead Charm,12,6.95,83.4,United Kingdom
489564,12/1/2009 13:13,13526,90125D,Purple Bertie Glass Bead Bag Charm,12,6.95,83.4,United Kingdom
489564,12/1/2009 13:13,13526,90214H,"Letter H"""" Bling Key Ring""""",2,6.95,13.9,United Kingdom
489564,12/1/2009 13:13,13526,90125A,Pink Bertie Glass Bead Bag Charm,12,6.95,83.4,United Kingdom
489564,12/1/2009 13:13,13526,90085,Crystal Stiletto Phone Charm,81,6.95,562.95,United Kingdom
489564,12/1/2009 13:13,13526,90092,Blue Crystal Boot Phone Charm,24,6.95,166.8,United Kingdom
489564,12/1/2009 13:13,13526,90087,Crystal Sea Horse Phone Charm,48,6.95,333.6,United Kingdom
489564,12/1/2009 13:13,13526,90092,Blue Crystal Boot Phone Charm,3,6.95,20.85,United Kingdom
489564,12/1/2009 13:13,13526,90090,Pink Crystal Heart Phone Charm,12,6.95,83.4,United Kingdom
489564,12/1/2009 13:13,13526,90088,Crystal Key+Lock Phone Charm,24,6.95,166.8,United Kingdom
489564,12/1/2009 13:13,13526,90090,Pink Crystal Heart Phone Charm,24,6.95,166.8,United Kingdom
489564,12/1/2009 13:13,13526,90084,Pink Crystal Guitar Phone Charm,12,6.95,83.4,United Kingdom
489564,12/1/2009 13:13,13526,90093,Clear Crystal Star Phone Charm,24,6.95,166.8,United Kingdom
489566,12/1/2009 13:16,17742,20901,Vintage Keepsake Box Pink Flower,6,6.95,41.7,United Kingdom
489566,12/1/2009 13:16,17742,82483,Wood 2 Drawer Cabinet White Finish,3,6.95,20.85,United Kingdom
489566,12/1/2009 13:16,17742,22172,Metal Shelf With Rail ,2,6.95,13.9,United Kingdom
489566,12/1/2009 13:16,17742,22282,12 Egg House Painted Wood,4,6.95,27.8,United Kingdom
489566,12/1/2009 13:16,17742,85067,Cream Sweetheart Wall Cabinet,2,6.95,13.9,United Kingdom
489566,12/1/2009 13:16,17742,21299,Edwardian Toilet Roll Unit ,2,6.95,13.9,United Kingdom
489566,12/1/2009 13:16,17742,21156,Red Spotty Childs Apron,8,6.95,55.6,United Kingdom
489566,12/1/2009 13:16,17742,47591D,Pink Fairy Cake Child'S Apron,8,6.95,55.6,United Kingdom
489567,12/1/2009 13:19,15326,84352,Silver Christmas Tree Bauble Stand ,2,6.95,13.9,United Kingdom
489567,12/1/2009 13:19,15326,22113,Grey Heart Hot Water Bottle,4,6.95,27.8,United Kingdom
489567,12/1/2009 13:19,15326,85150,Ladies & Gentlemen Metal Sign,6,6.95,41.7,United Kingdom
489567,12/1/2009 13:19,15326,21908,Chocolate This Way Metal Sign,6,6.95,41.7,United Kingdom
489567,12/1/2009 13:19,15326,21480,Pink Stripe Hot Water Bottle,6,6.95,41.7,United Kingdom
489567,12/1/2009 13:19,15326,84029E,Red Woolly Hottie White Heart.,4,6.95,27.8,United Kingdom
489567,12/1/2009 13:19,15326,21172,Party Metal Sign ,12,6.95,83.4,United Kingdom
489567,12/1/2009 13:19,15326,72127,Columbian Candle Round ,6,6.95,41.7,United Kingdom
489567,12/1/2009 13:19,15326,48195,Door Mat Green Paisley ,2,6.95,13.9,United Kingdom
489567,12/1/2009 13:19,15326,21976,Pack Of 60 Mushroom Cake Cases,24,6.95,166.8,United Kingdom
489567,12/1/2009 13:19,15326,84992,72 Sweetheart Fairy Cake Cases,24,6.95,166.8,United Kingdom
489567,12/1/2009 13:19,15326,84929,Asstd Fruit+Flowers Fridge Magnets,24,6.95,166.8,United Kingdom
489567,12/1/2009 13:19,15326,85216,Assorted Cakes Fridge Magnets,12,6.95,83.4,United Kingdom
489567,12/1/2009 13:19,15326,21649,Assorted Tutti Frutti Photo Frame,6,6.95,41.7,United Kingdom
489567,12/1/2009 13:19,15326,85042,Antique Lily Fairy Lights,4,6.95,27.8,United Kingdom
489567,12/1/2009 13:19,15326,21463,Mirrored Disco Ball ,2,6.95,13.9,United Kingdom
489567,12/1/2009 13:19,15326,85162A,Silver Retrodisc Lampshade,1,6.95,6.95,United Kingdom
489567,12/1/2009 13:19,15326,21761,Wood And Glass Medicine Cabinet,1,6.95,6.95,United Kingdom
489567,12/1/2009 13:19,15326,84839,Sweetheart Key Cabinet,2,6.95,13.9,United Kingdom
489567,12/1/2009 13:19,15326,85064,Cream Sweetheart Letter Rack,2,6.95,13.9,United Kingdom
489569,12/1/2009 13:20,14478,22415,White Tissue Ream,1,6.95,6.95,United Kingdom
489569,12/1/2009 13:20,14478,72801F,S/4 Festive Red Dinner Candles,6,6.95,41.7,United Kingdom
489569,12/1/2009 13:20,14478,84706C,Pink Flock Table Clock ,1,6.95,6.95,United Kingdom
489569,12/1/2009 13:20,14478,22294,Heart Filigree Dove  Small,24,6.95,166.8,United Kingdom
489569,12/1/2009 13:20,14478,22086,Paper Chain Kit 50'S Christmas ,5,6.95,34.75,United Kingdom
489569,12/1/2009 13:20,14478,22156,Heart Decoration With Pearls ,36,6.95,250.2,United Kingdom
489569,12/1/2009 13:20,14478,22178,Victorian Glass Hanging T-Light,12,6.95,83.4,United Kingdom
489569,12/1/2009 13:20,14478,72760B,Vintage Cream 3 Basket Cake Stand,1,6.95,6.95,United Kingdom
489569,12/1/2009 13:20,14478,21807,White Christmas Star Decoration,36,6.95,250.2,United Kingdom
489569,12/1/2009 13:20,14478,22154,Angel Decoration 3 Buttons ,48,6.95,333.6,United Kingdom
489569,12/1/2009 13:20,14478,21805,White Christmas Tree Decoration ,36,6.95,250.2,United Kingdom
489569,12/1/2009 13:20,14478,22155,Star Decoration Rustic,48,6.95,333.6,United Kingdom
489569,12/1/2009 13:20,14478,84839,Sweetheart Key Cabinet,2,6.95,13.9,United Kingdom
489569,12/1/2009 13:20,14478,21868,Potting Shed Tea Mug,6,6.95,41.7,United Kingdom
489569,12/1/2009 13:20,14478,21806,White Christmas Heart Decoration,36,6.95,250.2,United Kingdom
489569,12/1/2009 13:20,14478,21804,White Christmas Garland Stars Trees,12,6.95,83.4,United Kingdom
489569,12/1/2009 13:20,14478,21707,"Folding Umbrella , Black/Blue  Spot",1,6.95,6.95,United Kingdom
489569,12/1/2009 13:20,14478,21034,Rex Cash+Carry Jumbo Shopper,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,22189,Cream Heart Card Holder,2,6.95,13.9,United Kingdom
489571,12/1/2009 13:29,15967,85036C,Rose 1 Wick Morris Boxed Candle,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,20967,Grey Floral Feltcraft Shoulder Bag,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,20975,12 Pencils Small Tube Red Spotty,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,79323W, White Cherry Lights,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,85099C,Jumbo  Bag Baroque Black White,2,6.95,13.9,United Kingdom
489571,12/1/2009 13:29,15967,22162,Heart Garland Rustic Padded,5,6.95,34.75,United Kingdom
489571,12/1/2009 13:29,15967,22296,Heart Ivory Trellis Large,4,6.95,27.8,United Kingdom
489571,12/1/2009 13:29,15967,22297,Heart Ivory Trellis Small,8,6.95,55.6,United Kingdom
489571,12/1/2009 13:29,15967,16237,Sleeping Cat Erasers,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,84836,Zinc Metal Heart Decoration,2,6.95,13.9,United Kingdom
489571,12/1/2009 13:29,15967,85104,Silver Glass T-Light Set,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,84813,Set Of 4 Diamond Napkin Rings,2,6.95,13.9,United Kingdom
489571,12/1/2009 13:29,15967,22273,Feltcraft Doll Molly,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,22272,Feltcraft Doll Maria,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,22271,Feltcraft Doll Rosie,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21181,Please One Person  Metal Sign,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21484,Chick Grey Hot Water Bottle,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21479,White Skull Hot Water Bottle ,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21621,Vintage Union Jack Bunting,2,6.95,13.9,United Kingdom
489571,12/1/2009 13:29,15967,21590,Kings Choice Cigar Box Matches ,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21587,Cosy Hour Giant Tube Matches,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21730,Glass Star Frosted T-Light Holder,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,22138,Baking Set 9 Piece Retrospot ,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,20894,Hanging Bauble T-Light Holder Large,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,72799D,Blue Pillar Candle Silver Flock,2,6.95,13.9,United Kingdom
489571,12/1/2009 13:29,15967,21741,Cosy Slipper Shoes Large Green,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21740,Cosy Slipper Shoes Large Red,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,85071D,Charlie+Lola My Room Door Sign,1,6.95,6.95,United Kingdom
489571,12/1/2009 13:29,15967,21724,Panda And Bunnies Sticker Sheet,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,22081,Ribbon Reel Flora + Fauna ,5,6.95,34.75,United Kingdom
489572,12/1/2009 13:29,17611,22415,White Tissue Ream,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,48187,Door Mat New England,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,20685,Red Spotty Coir Doormat,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,48173C,Door Mat Black Flock ,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,21524,Spotty  Home Sweet Home Doormat,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,48197,Door Mat Bird On The Wire,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,84684,Beach Hut Photo Frame,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,20812,Embossed Flower Trellis Photo Frame,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,82494L,Wooden Frame Antique White ,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,22035,Vintage Caravan Greeting Card ,12,6.95,83.4,United Kingdom
489572,12/1/2009 13:29,17611,21508,Vintage Kid Dolly Card ,12,6.95,83.4,United Kingdom
489572,12/1/2009 13:29,17611,22029,Space Boy Birthday Card,12,6.95,83.4,United Kingdom
489572,12/1/2009 13:29,17611,22027,Tea Party Birthday Card,12,6.95,83.4,United Kingdom
489572,12/1/2009 13:29,17611,82482,Wooden Picture Frame White Finish,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,21333,Classic White Frame,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,22297,Heart Ivory Trellis Small,5,6.95,34.75,United Kingdom
489572,12/1/2009 13:29,17611,85059,French Enamel Water Basin,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,21928,Jumbo Bag Scandinavian Paisley,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,85099C,Jumbo  Bag Baroque Black White,2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,22197,"Popcorn Holder , Small ",2,6.95,13.9,United Kingdom
489572,12/1/2009 13:29,17611,21465,Pink Flower Crochet Food Cover,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,21466,Red Flower Crochet Food Cover,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,21467,Cherry Crochet Food Cover,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,21470,Flower Vine Raffia Food Cover,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,21472,Ladybird + Bee Raffia Food Cover,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,21471,Strawberry Raffia Food Cover,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,85014B,Red/White Dots Ruffled Umbrella,1,6.95,6.95,United Kingdom
489572,12/1/2009 13:29,17611,85014C,Blue/Brown Dots Ruffled Umbrella,1,6.95,6.95,United Kingdom
